Bookmaker,Player,Stat Type,Over/Under,Odds,Line
bovada,Al Horford,Assists,Over,135,2.5
bovada,Al Horford,Assists,Under,-180,2.5
bovada,Darius Garland,Assists,Over,-145,5.5
bovada,Darius Garland,Assists,Under,110,5.5
bovada,Derrick White,Assists,Over,-160,3.5
bovada,Derrick White,Assists,Under,120,3.5
bovada,Donovan Mitchell,Assists,Over,110,5.5
bovada,Donovan Mitchell,Assists,Under,-145,5.5
bovada,Evan Mobley,Assists,Over,-145,2.5
bovada,Evan Mobley,Assists,Under,110,2.5
bovada,Jaylen Brown,Assists,Over,-110,2.5
bovada,Jaylen Brown,Assists,Under,-120,2.5
bovada,Jayson Tatum,Assists,Over,-130,5.5
bovada,Jayson Tatum,Assists,Under,100,5.5
bovada,Jrue Holiday,Assists,Over,-115,4.5
bovada,Jrue Holiday,Assists,Under,-115,4.5
bovada,Max Strus,Assists,Over,110,3.5
bovada,Max Strus,Assists,Under,-145,3.5
bovada,Payton Pritchard,Assists,Over,-145,2.5
bovada,Payton Pritchard,Assists,Under,110,2.5
betonlineag,Jaylen Brown,Assists,Under,-116,2.5
betonlineag,Jaylen Brown,Assists,Over,-111,2.5
betonlineag,Al Horford,Assists,Under,-172,2.5
betonlineag,Al Horford,Assists,Over,132,2.5
betonlineag,Evan Mobley,Assists,Over,-147,2.5
betonlineag,Evan Mobley,Assists,Under,114,2.5
betonlineag,Jayson Tatum,Assists,Over,-118,5.5
betonlineag,Jayson Tatum,Assists,Under,-110,5.5
betonlineag,Donovan Mitchell,Assists,Under,-143,5.5
betonlineag,Donovan Mitchell,Assists,Over,110,5.5
betonlineag,Derrick White,Assists,Under,125,3.5
betonlineag,Derrick White,Assists,Over,-164,3.5
betonlineag,Jrue Holiday,Assists,Under,-115,4.5
betonlineag,Jrue Holiday,Assists,Over,-112,4.5
betonlineag,Max Strus,Assists,Over,110,3.5
betonlineag,Max Strus,Assists,Under,-143,3.5
betonlineag,Payton Pritchard,Assists,Over,-133,2.5
betonlineag,Payton Pritchard,Assists,Under,103,2.5
betonlineag,Darius Garland,Assists,Under,109,5.5
betonlineag,Darius Garland,Assists,Over,-141,5.5
betmgm,Evan Mobley,Assists,Over,-145,2.5
betmgm,Evan Mobley,Assists,Under,110,2.5
betmgm,Luke Kornet,Assists,Over,-125,0.5
betmgm,Luke Kornet,Assists,Under,-105,0.5
betmgm,Jayson Tatum,Assists,Over,-125,5.5
betmgm,Jayson Tatum,Assists,Under,-110,5.5
betmgm,Jaylen Brown,Assists,Over,-110,2.5
betmgm,Jaylen Brown,Assists,Under,-120,2.5
betmgm,Al Horford,Assists,Over,125,2.5
betmgm,Al Horford,Assists,Under,-165,2.5
betmgm,Jrue Holiday,Assists,Over,-115,4.5
betmgm,Jrue Holiday,Assists,Under,-115,4.5
betmgm,Derrick White,Assists,Over,-160,3.5
betmgm,Derrick White,Assists,Under,120,3.5
betmgm,Max Strus,Assists,Over,110,3.5
betmgm,Max Strus,Assists,Under,-145,3.5
betmgm,Donovan Mitchell,Assists,Over,110,5.5
betmgm,Donovan Mitchell,Assists,Under,-145,5.5
betmgm,Payton Pritchard,Assists,Over,-145,2.5
betmgm,Payton Pritchard,Assists,Under,110,2.5
betmgm,Sam Hauser,Assists,Over,125,0.5
betmgm,Sam Hauser,Assists,Under,-165,0.5
betmgm,Darius Garland,Assists,Over,-145,5.5
betmgm,Darius Garland,Assists,Under,105,5.5
betrivers,Jayson Tatum,Assists,Over,-120,5.5
betrivers,Jayson Tatum,Assists,Under,-112,5.5
betrivers,Al Horford,Assists,Over,135,2.5
betrivers,Al Horford,Assists,Under,-180,2.5
betrivers,Jrue Holiday,Assists,Over,-250,3.5
betrivers,Jrue Holiday,Assists,Under,185,3.5
betrivers,Derrick White,Assists,Over,155,4.5
betrivers,Derrick White,Assists,Under,-215,4.5
betrivers,Donovan Mitchell,Assists,Over,107,5.5
betrivers,Donovan Mitchell,Assists,Under,-141,5.5
betrivers,Darius Garland,Assists,Over,-167,5.5
betrivers,Darius Garland,Assists,Under,128,5.5
betrivers,Evan Mobley,Assists,Over,-143,2.5
betrivers,Evan Mobley,Assists,Under,108,2.5
betrivers,Max Strus,Assists,Over,-240,2.5
betrivers,Max Strus,Assists,Under,175,2.5
betrivers,Donovan Mitchell,Assists,Over,-195,4.5
betrivers,Donovan Mitchell,Assists,Under,145,4.5
betrivers,Jaylen Brown,Assists,Over,-113,2.5
betrivers,Jaylen Brown,Assists,Under,-118,2.5
betrivers,Jrue Holiday,Assists,Over,-108,4.5
betrivers,Jrue Holiday,Assists,Under,-124,4.5
betrivers,Darius Garland,Assists,Over,114,6.5
betrivers,Darius Garland,Assists,Under,-152,6.5
betrivers,Max Strus,Assists,Over,108,3.5
betrivers,Max Strus,Assists,Under,-143,3.5
betrivers,Derrick White,Assists,Over,-152,3.5
betrivers,Derrick White,Assists,Under,114,3.5
betrivers,Al Horford,Assists,Over,-250,1.5
betrivers,Al Horford,Assists,Under,180,1.5
betrivers,Jayson Tatum,Assists,Over,170,6.5
betrivers,Jayson Tatum,Assists,Under,-235,6.5
betrivers,Evan Mobley,Assists,Over,185,3.5
betrivers,Evan Mobley,Assists,Under,-250,3.5
unibet_us,Jayson Tatum,Assists,Over,-120,5.5
unibet_us,Jayson Tatum,Assists,Under,-112,5.5
unibet_us,Al Horford,Assists,Over,135,2.5
unibet_us,Al Horford,Assists,Under,-180,2.5
unibet_us,Jrue Holiday,Assists,Over,-250,3.5
unibet_us,Jrue Holiday,Assists,Under,185,3.5
unibet_us,Derrick White,Assists,Over,155,4.5
unibet_us,Derrick White,Assists,Under,-215,4.5
unibet_us,Donovan Mitchell,Assists,Over,107,5.5
unibet_us,Donovan Mitchell,Assists,Under,-141,5.5
unibet_us,Darius Garland,Assists,Over,-167,5.5
unibet_us,Darius Garland,Assists,Under,128,5.5
unibet_us,Evan Mobley,Assists,Over,-143,2.5
unibet_us,Evan Mobley,Assists,Under,108,2.5
unibet_us,Max Strus,Assists,Over,-240,2.5
unibet_us,Max Strus,Assists,Under,175,2.5
unibet_us,Donovan Mitchell,Assists,Over,-195,4.5
unibet_us,Donovan Mitchell,Assists,Under,145,4.5
unibet_us,Jaylen Brown,Assists,Over,-113,2.5
unibet_us,Jaylen Brown,Assists,Under,-118,2.5
unibet_us,Jrue Holiday,Assists,Over,-108,4.5
unibet_us,Jrue Holiday,Assists,Under,-124,4.5
unibet_us,Darius Garland,Assists,Over,114,6.5
unibet_us,Darius Garland,Assists,Under,-152,6.5
unibet_us,Max Strus,Assists,Over,108,3.5
unibet_us,Max Strus,Assists,Under,-143,3.5
unibet_us,Derrick White,Assists,Over,-152,3.5
unibet_us,Derrick White,Assists,Under,114,3.5
unibet_us,Al Horford,Assists,Over,-250,1.5
unibet_us,Al Horford,Assists,Under,180,1.5
unibet_us,Jayson Tatum,Assists,Over,170,6.5
unibet_us,Jayson Tatum,Assists,Under,-235,6.5
unibet_us,Evan Mobley,Assists,Over,185,3.5
unibet_us,Evan Mobley,Assists,Under,-250,3.5
draftkings,Al Horford,3-PT Made,Over,-108,1.5
draftkings,Al Horford,3-PT Made,Under,-112,1.5
draftkings,Darius Garland,3-PT Made,Over,-112,2.5
draftkings,Darius Garland,3-PT Made,Under,-108,2.5
draftkings,Derrick White,3-PT Made,Over,-122,2.5
draftkings,Derrick White,3-PT Made,Under,102,2.5
draftkings,Donovan Mitchell,3-PT Made,Over,102,3.5
draftkings,Donovan Mitchell,3-PT Made,Under,-122,3.5
draftkings,Evan Mobley,3-PT Made,Over,154,0.5
draftkings,Evan Mobley,3-PT Made,Under,-185,0.5
draftkings,Jaylen Brown,3-PT Made,Over,150,2.5
draftkings,Jaylen Brown,3-PT Made,Under,-180,2.5
draftkings,Jayson Tatum,3-PT Made,Over,-125,2.5
draftkings,Jayson Tatum,3-PT Made,Under,105,2.5
draftkings,Jrue Holiday,3-PT Made,Over,150,2.5
draftkings,Jrue Holiday,3-PT Made,Under,-180,2.5
draftkings,Max Strus,3-PT Made,Over,120,2.5
draftkings,Max Strus,3-PT Made,Under,-142,2.5
draftkings,Payton Pritchard,3-PT Made,Over,102,1.5
draftkings,Payton Pritchard,3-PT Made,Under,-122,1.5
draftkings,Sam Hauser,3-PT Made,Over,-192,0.5
draftkings,Sam Hauser,3-PT Made,Under,160,0.5
fanduel,Darius Garland,3-PT Made,Over,-125,2.5
fanduel,Darius Garland,3-PT Made,Under,-102,2.5
fanduel,Max Strus,3-PT Made,Over,102,2.5
fanduel,Max Strus,3-PT Made,Under,-130,2.5
fanduel,Jaylen Brown,3-PT Made,Over,126,2.5
fanduel,Jaylen Brown,3-PT Made,Under,-162,2.5
fanduel,Al Horford,3-PT Made,Over,-125,1.5
fanduel,Al Horford,3-PT Made,Under,-102,1.5
fanduel,Derrick White,3-PT Made,Over,-120,2.5
fanduel,Derrick White,3-PT Made,Under,-106,2.5
fanduel,Jayson Tatum,3-PT Made,Over,-120,2.5
fanduel,Jayson Tatum,3-PT Made,Under,-106,2.5
fanduel,Jrue Holiday,3-PT Made,Over,150,2.5
fanduel,Jrue Holiday,3-PT Made,Under,-194,2.5
williamhill_us,Payton Pritchard,3-PT Made,Over,-111,1.5
williamhill_us,Payton Pritchard,3-PT Made,Under,-123,1.5
williamhill_us,Max Strus,3-PT Made,Over,110,2.5
williamhill_us,Max Strus,3-PT Made,Under,-151,2.5
williamhill_us,Al Horford,3-PT Made,Over,-115,1.5
williamhill_us,Al Horford,3-PT Made,Under,-119,1.5
williamhill_us,Evan Mobley,3-PT Made,Over,139,0.5
williamhill_us,Evan Mobley,3-PT Made,Under,-194,0.5
williamhill_us,Darius Garland,3-PT Made,Over,-123,2.5
williamhill_us,Darius Garland,3-PT Made,Under,-111,2.5
williamhill_us,Jayson Tatum,3-PT Made,Over,-121,2.5
williamhill_us,Jayson Tatum,3-PT Made,Under,-113,2.5
williamhill_us,Jrue Holiday,3-PT Made,Over,136,2.5
williamhill_us,Jrue Holiday,3-PT Made,Under,-189,2.5
williamhill_us,Jaylen Brown,3-PT Made,Over,139,2.5
williamhill_us,Jaylen Brown,3-PT Made,Under,-194,2.5
williamhill_us,Donovan Mitchell,3-PT Made,Over,-111,3.5
williamhill_us,Donovan Mitchell,3-PT Made,Under,-123,3.5
williamhill_us,Derrick White,3-PT Made,Over,-142,2.5
williamhill_us,Derrick White,3-PT Made,Under,104,2.5
williamhill_us,Sam Hauser,3-PT Made,Over,-204,0.5
williamhill_us,Sam Hauser,3-PT Made,Under,146,0.5
bovada,Al Horford,3-PT Made,Over,-115,1.5
bovada,Al Horford,3-PT Made,Under,-115,1.5
bovada,Darius Garland,3-PT Made,Over,-120,2.5
bovada,Darius Garland,3-PT Made,Under,-110,2.5
bovada,Derrick White,3-PT Made,Over,-125,2.5
bovada,Derrick White,3-PT Made,Under,-105,2.5
bovada,Donovan Mitchell,3-PT Made,Over,100,3.5
bovada,Donovan Mitchell,3-PT Made,Under,-130,3.5
bovada,Evan Mobley,3-PT Made,Over,145,0.5
bovada,Evan Mobley,3-PT Made,Under,-190,0.5
bovada,Jaylen Brown,3-PT Made,Over,145,2.5
bovada,Jaylen Brown,3-PT Made,Under,-190,2.5
bovada,Jayson Tatum,3-PT Made,Over,-130,2.5
bovada,Jayson Tatum,3-PT Made,Under,100,2.5
bovada,Jrue Holiday,3-PT Made,Over,145,2.5
bovada,Jrue Holiday,3-PT Made,Under,-190,2.5
bovada,Max Strus,3-PT Made,Over,115,2.5
bovada,Max Strus,3-PT Made,Under,-150,2.5
bovada,Payton Pritchard,3-PT Made,Over,100,1.5
bovada,Payton Pritchard,3-PT Made,Under,-130,1.5
bovada,Sam Hauser,3-PT Made,Over,-210,0.5
bovada,Sam Hauser,3-PT Made,Under,155,0.5
betonlineag,Jaylen Brown,3-PT Made,Under,-182,2.5
betonlineag,Jaylen Brown,3-PT Made,Over,139,2.5
betonlineag,Jayson Tatum,3-PT Made,Under,-103,2.5
betonlineag,Jayson Tatum,3-PT Made,Over,-125,2.5
betonlineag,Al Horford,3-PT Made,Over,-120,1.5
betonlineag,Al Horford,3-PT Made,Under,-108,1.5
betonlineag,Darius Garland,3-PT Made,Under,-111,2.5
betonlineag,Darius Garland,3-PT Made,Over,-116,2.5
betonlineag,Derrick White,3-PT Made,Over,-123,2.5
betonlineag,Derrick White,3-PT Made,Under,-105,2.5
betonlineag,Evan Mobley,3-PT Made,Over,146,0.5
betonlineag,Evan Mobley,3-PT Made,Under,-192,0.5
betonlineag,Donovan Mitchell,3-PT Made,Under,-128,3.5
betonlineag,Donovan Mitchell,3-PT Made,Over,-101,3.5
betonlineag,Max Strus,3-PT Made,Over,110,2.5
betonlineag,Max Strus,3-PT Made,Under,-143,2.5
betonlineag,Jrue Holiday,3-PT Made,Under,-189,2.5
betonlineag,Jrue Holiday,3-PT Made,Over,144,2.5
betonlineag,Payton Pritchard,3-PT Made,Over,-102,1.5
betonlineag,Payton Pritchard,3-PT Made,Under,-127,1.5
betonlineag,Sam Hauser,3-PT Made,Under,154,0.5
betonlineag,Sam Hauser,3-PT Made,Over,-204,0.5
betmgm,Evan Mobley,3-PT Made,Over,145,0.5
betmgm,Evan Mobley,3-PT Made,Under,-200,0.5
betmgm,Jayson Tatum,3-PT Made,Over,-125,2.5
betmgm,Jayson Tatum,3-PT Made,Under,-105,2.5
betmgm,Jaylen Brown,3-PT Made,Over,145,2.5
betmgm,Jaylen Brown,3-PT Made,Under,-190,2.5
betmgm,Al Horford,3-PT Made,Over,-110,1.5
betmgm,Al Horford,3-PT Made,Under,-120,1.5
betmgm,Jrue Holiday,3-PT Made,Over,140,2.5
betmgm,Jrue Holiday,3-PT Made,Under,-190,2.5
betmgm,Derrick White,3-PT Made,Over,-145,2.5
betmgm,Derrick White,3-PT Made,Under,105,2.5
betmgm,Darius Garland,3-PT Made,Over,-120,2.5
betmgm,Darius Garland,3-PT Made,Under,-115,2.5
betmgm,Max Strus,3-PT Made,Over,110,2.5
betmgm,Max Strus,3-PT Made,Under,-150,2.5
betmgm,Donovan Mitchell,3-PT Made,Over,100,3.5
betmgm,Donovan Mitchell,3-PT Made,Under,-130,3.5
betmgm,Payton Pritchard,3-PT Made,Over,100,1.5
betmgm,Payton Pritchard,3-PT Made,Under,-130,1.5
betmgm,Sam Hauser,3-PT Made,Over,-210,0.5
betmgm,Sam Hauser,3-PT Made,Under,150,0.5
betrivers,Jayson Tatum,3-PT Made,Over,-115,2.5
betrivers,Jayson Tatum,3-PT Made,Under,-115,2.5
betrivers,Jaylen Brown,3-PT Made,Over,128,2.5
betrivers,Jaylen Brown,3-PT Made,Under,-175,2.5
betrivers,Jrue Holiday,3-PT Made,Over,-220,1.5
betrivers,Jrue Holiday,3-PT Made,Under,163,1.5
betrivers,Al Horford,3-PT Made,Over,-121,1.5
betrivers,Al Horford,3-PT Made,Under,-110,1.5
betrivers,Derrick White,3-PT Made,Over,-134,2.5
betrivers,Derrick White,3-PT Made,Under,102,2.5
betrivers,Donovan Mitchell,3-PT Made,Over,-115,3.5
betrivers,Donovan Mitchell,3-PT Made,Under,-115,3.5
betrivers,Max Strus,3-PT Made,Over,-286,1.5
betrivers,Max Strus,3-PT Made,Under,205,1.5
betrivers,Jrue Holiday,3-PT Made,Over,150,2.5
betrivers,Jrue Holiday,3-PT Made,Under,-200,2.5
betrivers,Darius Garland,3-PT Made,Over,-121,2.5
betrivers,Darius Garland,3-PT Made,Under,-109,2.5
betrivers,Max Strus,3-PT Made,Over,114,2.5
betrivers,Max Strus,3-PT Made,Under,-152,2.5
betrivers,Donovan Mitchell,3-PT Made,Over,-305,2.5
betrivers,Donovan Mitchell,3-PT Made,Under,215,2.5
betrivers,Derrick White,3-PT Made,Over,205,3.5
betrivers,Derrick White,3-PT Made,Under,-286,3.5
betrivers,Jayson Tatum,3-PT Made,Over,230,3.5
betrivers,Jayson Tatum,3-PT Made,Under,-335,3.5
betrivers,Donovan Mitchell,3-PT Made,Over,200,4.5
betrivers,Donovan Mitchell,3-PT Made,Under,-278,4.5
betrivers,Jaylen Brown,3-PT Made,Over,-250,1.5
betrivers,Jaylen Brown,3-PT Made,Under,185,1.5
betrivers,Darius Garland,3-PT Made,Over,215,3.5
betrivers,Darius Garland,3-PT Made,Under,-305,3.5
unibet_us,Jayson Tatum,3-PT Made,Over,-115,2.5
unibet_us,Jayson Tatum,3-PT Made,Under,-115,2.5
unibet_us,Jaylen Brown,3-PT Made,Over,128,2.5
unibet_us,Jaylen Brown,3-PT Made,Under,-175,2.5
unibet_us,Jrue Holiday,3-PT Made,Over,-220,1.5
unibet_us,Jrue Holiday,3-PT Made,Under,163,1.5
unibet_us,Al Horford,3-PT Made,Over,-121,1.5
unibet_us,Al Horford,3-PT Made,Under,-110,1.5
unibet_us,Derrick White,3-PT Made,Over,-134,2.5
unibet_us,Derrick White,3-PT Made,Under,102,2.5
unibet_us,Donovan Mitchell,3-PT Made,Over,-115,3.5
unibet_us,Donovan Mitchell,3-PT Made,Under,-115,3.5
unibet_us,Max Strus,3-PT Made,Over,-286,1.5
unibet_us,Max Strus,3-PT Made,Under,205,1.5
unibet_us,Jrue Holiday,3-PT Made,Over,150,2.5
unibet_us,Jrue Holiday,3-PT Made,Under,-200,2.5
unibet_us,Darius Garland,3-PT Made,Over,-121,2.5
unibet_us,Darius Garland,3-PT Made,Under,-109,2.5
unibet_us,Max Strus,3-PT Made,Over,114,2.5
unibet_us,Max Strus,3-PT Made,Under,-152,2.5
unibet_us,Donovan Mitchell,3-PT Made,Over,-305,2.5
unibet_us,Donovan Mitchell,3-PT Made,Under,215,2.5
unibet_us,Derrick White,3-PT Made,Over,205,3.5
unibet_us,Derrick White,3-PT Made,Under,-286,3.5
unibet_us,Jayson Tatum,3-PT Made,Over,230,3.5
unibet_us,Jayson Tatum,3-PT Made,Under,-335,3.5
unibet_us,Donovan Mitchell,3-PT Made,Over,200,4.5
unibet_us,Donovan Mitchell,3-PT Made,Under,-278,4.5
unibet_us,Jaylen Brown,3-PT Made,Over,-250,1.5
unibet_us,Jaylen Brown,3-PT Made,Under,185,1.5
unibet_us,Darius Garland,3-PT Made,Over,215,3.5
unibet_us,Darius Garland,3-PT Made,Under,-305,3.5
draftkings,Al Horford,Blocks,Over,-122,0.5
draftkings,Al Horford,Blocks,Under,102,0.5
draftkings,Darius Garland,Blocks,Over,440,0.5
draftkings,Darius Garland,Blocks,Under,-600,0.5
draftkings,Derrick White,Blocks,Over,-148,0.5
draftkings,Derrick White,Blocks,Under,124,0.5
draftkings,Donovan Mitchell,Blocks,Over,170,0.5
draftkings,Donovan Mitchell,Blocks,Under,-205,0.5
draftkings,Evan Mobley,Blocks,Over,140,1.5
draftkings,Evan Mobley,Blocks,Under,-166,1.5
draftkings,Jaylen Brown,Blocks,Over,105,0.5
draftkings,Jaylen Brown,Blocks,Under,-125,0.5
draftkings,Jayson Tatum,Blocks,Over,-148,0.5
draftkings,Jayson Tatum,Blocks,Under,124,0.5
draftkings,Jrue Holiday,Blocks,Over,-148,0.5
draftkings,Jrue Holiday,Blocks,Under,124,0.5
draftkings,Luke Kornet,Blocks,Over,-135,0.5
draftkings,Luke Kornet,Blocks,Under,114,0.5
draftkings,Max Strus,Blocks,Over,370,0.5
draftkings,Max Strus,Blocks,Under,-485,0.5
draftkings,Sam Hauser,Blocks,Over,575,0.5
draftkings,Sam Hauser,Blocks,Under,-850,0.5
fanduel,Jayson Tatum,Blocks,Over,-140,0.5
fanduel,Jayson Tatum,Blocks,Under,110,0.5
fanduel,Evan Mobley,Blocks,Over,132,1.5
fanduel,Evan Mobley,Blocks,Under,-170,1.5
fanduel,Jrue Holiday,Blocks,Over,-132,0.5
fanduel,Jrue Holiday,Blocks,Under,104,0.5
williamhill_us,Al Horford,Blocks,Over,-129,0.5
williamhill_us,Al Horford,Blocks,Under,-106,0.5
williamhill_us,Donovan Mitchell,Blocks,Over,152,0.5
williamhill_us,Donovan Mitchell,Blocks,Under,-214,0.5
williamhill_us,Jaylen Brown,Blocks,Over,-104,0.5
williamhill_us,Jaylen Brown,Blocks,Under,-131,0.5
williamhill_us,Derrick White,Blocks,Over,-163,0.5
williamhill_us,Derrick White,Blocks,Under,118,0.5
williamhill_us,Max Strus,Blocks,Over,323,0.5
williamhill_us,Max Strus,Blocks,Under,-529,0.5
williamhill_us,Jayson Tatum,Blocks,Over,-160,0.5
williamhill_us,Jayson Tatum,Blocks,Under,116,0.5
williamhill_us,Evan Mobley,Blocks,Over,126,1.5
williamhill_us,Evan Mobley,Blocks,Under,-174,1.5
williamhill_us,Jrue Holiday,Blocks,Over,-160,0.5
williamhill_us,Jrue Holiday,Blocks,Under,116,0.5
williamhill_us,Darius Garland,Blocks,Over,366,0.5
williamhill_us,Darius Garland,Blocks,Under,-629,0.5
bovada,Al Horford,Blocks,Over,-130,0.5
bovada,Al Horford,Blocks,Under,100,0.5
bovada,Darius Garland,Blocks,Over,400,0.5
bovada,Darius Garland,Blocks,Under,-650,0.5
bovada,Derrick White,Blocks,Over,-160,0.5
bovada,Derrick White,Blocks,Under,120,0.5
bovada,Donovan Mitchell,Blocks,Over,160,0.5
bovada,Donovan Mitchell,Blocks,Under,-215,0.5
bovada,Evan Mobley,Blocks,Over,135,1.5
bovada,Evan Mobley,Blocks,Under,-180,1.5
bovada,Jaylen Brown,Blocks,Over,100,0.5
bovada,Jaylen Brown,Blocks,Under,-130,0.5
bovada,Jayson Tatum,Blocks,Over,-160,0.5
bovada,Jayson Tatum,Blocks,Under,120,0.5
bovada,Jrue Holiday,Blocks,Over,-160,0.5
bovada,Jrue Holiday,Blocks,Under,120,0.5
bovada,Luke Kornet,Blocks,Over,-145,0.5
bovada,Luke Kornet,Blocks,Under,110,0.5
bovada,Max Strus,Blocks,Over,340,0.5
bovada,Max Strus,Blocks,Under,-526,0.5
bovada,Sam Hauser,Blocks,Over,550,0.5
bovada,Sam Hauser,Blocks,Under,-1000,0.5
betonlineag,Al Horford,Blocks,Over,-143,0.5
betonlineag,Al Horford,Blocks,Over,350,1.5
betonlineag,Al Horford,Blocks,Over,2400,3.5
betonlineag,Al Horford,Blocks,Over,7900,4.5
betonlineag,Al Horford,Blocks,Over,900,2.5
betonlineag,Jaylen Brown,Blocks,Over,1300,2.5
betonlineag,Jaylen Brown,Blocks,Over,8400,4.5
betonlineag,Jaylen Brown,Blocks,Over,-111,0.5
betonlineag,Jaylen Brown,Blocks,Over,2900,3.5
betonlineag,Jaylen Brown,Blocks,Over,400,1.5
betonlineag,Jayson Tatum,Blocks,Over,700,2.5
betonlineag,Jayson Tatum,Blocks,Over,275,1.5
betonlineag,Jayson Tatum,Blocks,Over,1700,3.5
betonlineag,Jayson Tatum,Blocks,Over,-200,0.5
betonlineag,Jayson Tatum,Blocks,Over,6900,4.5
betonlineag,Evan Mobley,Blocks,Over,-500,0.5
betonlineag,Evan Mobley,Blocks,Over,600,3.5
betonlineag,Evan Mobley,Blocks,Over,1100,4.5
betonlineag,Evan Mobley,Blocks,Over,125,1.5
betonlineag,Evan Mobley,Blocks,Over,375,2.5
betonlineag,Darius Garland,Blocks,Over,12000,4.5
betonlineag,Darius Garland,Blocks,Over,1400,1.5
betonlineag,Darius Garland,Blocks,Over,400,0.5
betonlineag,Darius Garland,Blocks,Over,7400,3.5
betonlineag,Darius Garland,Blocks,Over,3400,2.5
betonlineag,Derrick White,Blocks,Over,700,2.5
betonlineag,Derrick White,Blocks,Over,1700,3.5
betonlineag,Derrick White,Blocks,Over,6900,4.5
betonlineag,Derrick White,Blocks,Over,275,1.5
betonlineag,Derrick White,Blocks,Over,-200,0.5
betonlineag,Max Strus,Blocks,Over,5900,3.5
betonlineag,Max Strus,Blocks,Over,900,1.5
betonlineag,Max Strus,Blocks,Over,11000,4.5
betonlineag,Max Strus,Blocks,Over,2900,2.5
betonlineag,Max Strus,Blocks,Over,300,0.5
betonlineag,Donovan Mitchell,Blocks,Over,125,0.5
betonlineag,Donovan Mitchell,Blocks,Over,3900,3.5
betonlineag,Donovan Mitchell,Blocks,Over,9400,4.5
betonlineag,Donovan Mitchell,Blocks,Over,500,1.5
betonlineag,Donovan Mitchell,Blocks,Over,1700,2.5
betonlineag,Jrue Holiday,Blocks,Over,-200,0.5
betonlineag,Jrue Holiday,Blocks,Over,6900,4.5
betonlineag,Jrue Holiday,Blocks,Over,700,2.5
betonlineag,Jrue Holiday,Blocks,Over,1700,3.5
betonlineag,Jrue Holiday,Blocks,Over,275,1.5
betonlineag,Sam Hauser,Blocks,Over,12000,4.5
betonlineag,Sam Hauser,Blocks,Over,7400,3.5
betonlineag,Sam Hauser,Blocks,Over,400,0.5
betonlineag,Sam Hauser,Blocks,Over,3400,2.5
betonlineag,Sam Hauser,Blocks,Over,1400,1.5
betonlineag,Luke Kornet,Blocks,Over,1900,3.5
betonlineag,Luke Kornet,Blocks,Over,300,1.5
betonlineag,Luke Kornet,Blocks,Over,-167,0.5
betonlineag,Luke Kornet,Blocks,Over,800,2.5
betonlineag,Luke Kornet,Blocks,Over,7400,4.5
betmgm,Evan Mobley,Blocks,Over,115,1.5
betmgm,Evan Mobley,Blocks,Under,-150,1.5
betmgm,Luke Kornet,Blocks,Over,-145,0.5
betmgm,Luke Kornet,Blocks,Under,110,0.5
betmgm,Jayson Tatum,Blocks,Over,-155,0.5
betmgm,Jayson Tatum,Blocks,Under,115,0.5
betmgm,Jaylen Brown,Blocks,Over,100,0.5
betmgm,Jaylen Brown,Blocks,Under,-135,0.5
betmgm,Al Horford,Blocks,Over,-130,0.5
betmgm,Al Horford,Blocks,Under,-105,0.5
betmgm,Jrue Holiday,Blocks,Over,-155,0.5
betmgm,Jrue Holiday,Blocks,Under,115,0.5
betmgm,Derrick White,Blocks,Over,-160,0.5
betmgm,Derrick White,Blocks,Under,120,0.5
betmgm,Darius Garland,Blocks,Over,400,0.5
betmgm,Darius Garland,Blocks,Under,-650,0.5
betmgm,Max Strus,Blocks,Over,350,0.5
betmgm,Max Strus,Blocks,Under,-550,0.5
betmgm,Donovan Mitchell,Blocks,Over,160,0.5
betmgm,Donovan Mitchell,Blocks,Under,-225,0.5
betmgm,Sam Hauser,Blocks,Over,525,0.5
betmgm,Sam Hauser,Blocks,Under,-1000,0.5
betrivers,Jrue Holiday,Blocks,Over,-139,0.5
betrivers,Jrue Holiday,Blocks,Under,104,0.5
betrivers,Al Horford,Blocks,Over,-121,0.5
betrivers,Al Horford,Blocks,Under,-110,0.5
betrivers,Derrick White,Blocks,Over,-155,0.5
betrivers,Derrick White,Blocks,Under,115,0.5
betrivers,Jayson Tatum,Blocks,Over,-141,0.5
betrivers,Jayson Tatum,Blocks,Under,106,0.5
betrivers,Jaylen Brown,Blocks,Over,104,0.5
betrivers,Jaylen Brown,Blocks,Under,-139,0.5
betrivers,Donovan Mitchell,Blocks,Over,165,0.5
betrivers,Donovan Mitchell,Blocks,Under,-230,0.5
betrivers,Evan Mobley,Blocks,Over,116,1.5
betrivers,Evan Mobley,Blocks,Under,-155,1.5
unibet_us,Jrue Holiday,Blocks,Over,-139,0.5
unibet_us,Jrue Holiday,Blocks,Under,104,0.5
unibet_us,Al Horford,Blocks,Over,-121,0.5
unibet_us,Al Horford,Blocks,Under,-110,0.5
unibet_us,Derrick White,Blocks,Over,-155,0.5
unibet_us,Derrick White,Blocks,Under,115,0.5
unibet_us,Jayson Tatum,Blocks,Over,-141,0.5
unibet_us,Jayson Tatum,Blocks,Under,106,0.5
unibet_us,Jaylen Brown,Blocks,Over,104,0.5
unibet_us,Jaylen Brown,Blocks,Under,-139,0.5
unibet_us,Donovan Mitchell,Blocks,Over,165,0.5
unibet_us,Donovan Mitchell,Blocks,Under,-230,0.5
unibet_us,Evan Mobley,Blocks,Over,116,1.5
